adresse,latitude,longitude,gade,postnr,kommune,antal,beholder,tur,fremsætter,lås,type,sæk,nr,mandag,torsdag,ugentlig,uniq_id
"Rendebanen 8 A, 6000, Kolding",55.4890547,9.4715676,Rendebanen ,6000,Kolding,1,"660 l. con, rest - sætte frem","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",True,False,660,False,8,False,True,False,tuhpyziffd
"Rendebanen 8 A, 6000, Kolding",55.4890547,9.4715676,Rendebanen ,6000,Kolding,1,"400 l. con, mad - sætte frem","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",True,False,400,False,8,False,True,False,tuscgijpwc
"Rendebanen 8 A, 6000, Kolding",55.4890547,9.4715676,Rendebanen ,6000,Kolding,1,"660 l. con, rest - sætte frem","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",True,False,660,False,8,False,True,False,tupwafysqf
"Slotsgade 11, 6000, Kolding",55.4898473,9.4752913,Slotsgade ,6000,Kolding,1,"660 l. con, rest - sætte frem","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",True,False,660,False,11,False,True,False,tuecnftahe
"Slotsgade 11, 6000, Kolding",55.4898473,9.4752913,Slotsgade ,6000,Kolding,1,"240 l. beh, mad - sætte frem","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",True,False,240,False,11,False,True,False,tufvggguiy
"Slotsgade 13, 6000, Kolding",55.489793,9.4752874,Slotsgade ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",False,False,240,False,13,False,True,False,tuexajbypg
"Slotsgade 19, 6000, Kolding",55.4894554,9.4752755,Slotsgade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",False,False,660,False,19,False,True,False,tuuwmonmfk
"Slotsgade 19, 6000, Kolding",55.4894554,9.4752755,Slotsgade ,6000,Kolding,1,"400 l. con, madaffald","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",False,False,400,False,19,False,True,False,tucntirjvp
"Slotsgade 19, 6000, Kolding",55.4894554,9.4752755,Slotsgade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",False,False,660,False,19,False,True,False,tuhrymiwfb
"Slotsgade 21, 6000, Kolding",55.489289,9.475153,Slotsgade ,6000,Kolding,1,"400 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,400,False,21,False,True,True,tuohfqjjmo
"Slotsgade 21, 6000, Kolding",55.489289,9.475153,Slotsgade ,6000,Kolding,1,"190 l. beholder, mad","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,190,False,21,False,True,True,turjiszdqk
"Slotsgade 22, 6000, Kolding",55.489289,9.474931,Slotsgade ,6000,Kolding,1,"400 l. con, madaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,400,False,22,False,True,True,tutqkwqkxv
"Slotsgade 22, 6000, Kolding",55.489289,9.474931,Slotsgade ,6000,Kolding,1,"400 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,400,False,22,False,True,True,tuhaxaftay
"Slotsgade 22, 6000, Kolding",55.489289,9.474931,Slotsgade ,6000,Kolding,1,"770 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,770,False,22,False,True,True,tualtglvly
"Søndergade 1 A, 6000, Kolding",55.4888114,9.4730303,Søndergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,660,False,1,True,True,False,tumiuadmjm
"Søndergade 1 A, 6000, Kolding",55.4888114,9.4730303,Søndergade ,6000,Kolding,1,"140 l. beholder, mad","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,140,False,1,True,True,False,tufbpaisnq
"Søndergade 2, 6000, Kolding",55.488775,9.4727943,Søndergade ,6000,Kolding,1,"130 l. sæk, resta - sætte frem","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",True,False,130,True,2,False,True,False,tuoeymlxvi
"Søndergade 2, 6000, Kolding",55.488775,9.4727943,Søndergade ,6000,Kolding,1,"130 l. sæk, resta - sætte frem","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",True,False,130,True,2,False,True,False,tujfxeiozc
"Søndergade 2, 6000, Kolding",55.488775,9.4727943,Søndergade ,6000,Kolding,1,"130 l. sæk, resta - sætte frem","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",True,False,130,True,2,False,True,False,tugdtesxos
"Søndergade 2, 6000, Kolding",55.488775,9.4727943,Søndergade ,6000,Kolding,1,"90 l. sæk, mad - sætte frem","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",True,False,90,True,2,False,True,False,tuhocldstb
"Søndergade 2, 6000, Kolding",55.488775,9.4727943,Søndergade ,6000,Kolding,1,"90 l. sæk, mad - sætte frem","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",True,False,90,True,2,False,True,False,tungabaonz
"Søndergade 2, 6000, Kolding",55.488775,9.4727943,Søndergade ,6000,Kolding,1,"90 l. sæk, mad - sætte frem","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",True,False,90,True,2,False,True,False,tuzreagana
"Søndergade 4, 6000, Kolding",55.48868040000001,9.4727784,Søndergade ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",True,False,240,False,4,False,True,False,tufccxpyxt
"Søndergade 6, 6000, Kolding",55.48857899999999,9.472754,Søndergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",False,False,660,False,6,False,True,False,tuhrjliimo
"Søndergade 6, 6000, Kolding",55.48857899999999,9.472754,Søndergade ,6000,Kolding,1,"400 l. con, madaffald","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",False,False,400,False,6,False,True,False,tuxexhennt
"Søndergade 6, 6000, Kolding",55.48857899999999,9.472754,Søndergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",False,False,660,False,6,False,True,False,tuygefkxvn
"Søndergade 8, 6000, Kolding",55.4883784,9.4728391,Søndergade ,6000,Kolding,1,"2-delt 370 l. beh, rest/mad","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,370,False,8,False,True,True,tuokzjanne
"Søndergade 10 A, 6000, Kolding",55.4882072,9.4727535,Søndergade ,6000,Kolding,1,"660 l. con, rest - sætte frem","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,660,False,10,False,True,True,tupaffnsye
"Søndergade 10 A, 6000, Kolding",55.4882072,9.4727535,Søndergade ,6000,Kolding,1,"140 l beholder, mad - sætter f","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,140,False,10,False,True,True,tuexmhqxok
"Søndergade 12, 6000, Kolding",55.4875999,9.472635,Søndergade ,6000,Kolding,1,"770 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,770,False,12,False,True,True,tuzkjjvcos
"Søndergade 12, 6000, Kolding",55.4875999,9.472635,Søndergade ,6000,Kolding,1,"400 l. con, madaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,400,False,12,False,True,True,tuzbxgimgv
"Søndergade 12, 6000, Kolding",55.4875999,9.472635,Søndergade ,6000,Kolding,1,"770 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,770,False,12,False,True,True,tuwoberhqm
"Søndergade 12, 6000, Kolding",55.4875999,9.472635,Søndergade ,6000,Kolding,1,"770 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,770,False,12,False,True,True,tufmdukosk
"Søndergade 12, 6000, Kolding",55.4875999,9.472635,Søndergade ,6000,Kolding,1,"770 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,770,False,12,False,True,True,tumttzhgxh
"Søndergade 13 C, 6000, Kolding",55.4873756,9.4729842,Søndergade ,6000,Kolding,1,"2-delt 370 l. beh, rest/mad","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",False,False,370,False,13,False,True,False,tuwlapqskh
"Søndergade 15 A, 6000, Kolding",55.4872898,9.4729008,Søndergade ,6000,Kolding,1,"400 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,400,False,15,False,True,True,tufyxwwrhf
"Søndergade 15 A, 6000, Kolding",55.4872898,9.4729008,Søndergade ,6000,Kolding,1,"190 l. beholder, mad","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,190,False,15,False,True,True,tuuwgwmgvz
"Søndergade 17, 6000, Kolding",55.4871814,9.4729241,Søndergade ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",True,False,240,False,17,False,True,False,tudpkqdvis
"Søndergade 17, 6000, Kolding",55.4871814,9.4729241,Søndergade ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",True,False,240,False,17,False,True,False,tustqbyauz
"Søndergade 19, 6000, Kolding",55.4871177,9.4729013,Søndergade ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",False,False,240,False,19,False,True,False,tuhslbkmjb
"Søndergade 21, 6000, Kolding",55.4870657,9.4728672,Søndergade ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,240,False,21,False,True,True,tuxjodypdi
"Søndergade 23, 6000, Kolding",55.4869807,9.4728369,Søndergade ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",True,False,240,False,23,False,True,False,tuiystiuba
"Søndergade 23, 6000, Kolding",55.4869807,9.4728369,Søndergade ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",True,False,240,False,23,False,True,False,tuiffmxbdt
"Søndergade 23, 6000, Kolding",55.4869807,9.4728369,Søndergade ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",True,False,240,False,23,False,True,False,tufxzmeijk
"Søndergade 25, 6000, Kolding",55.4868957,9.4728065,Søndergade ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",False,False,240,False,25,False,True,False,tufkjzuhum
"Søndergade 25, 6000, Kolding",55.4868957,9.4728065,Søndergade ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, torsdag, ulige, mad/rest - LILLEBIL",False,False,240,False,25,False,True,False,tucouzdhax
"Søndergade 27, 6000, Kolding",55.4868107,9.4727761,Søndergade ,6000,Kolding,1,"660 l. con, rest, med lås","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,True,660,False,27,False,True,True,tuafxrgglo
"Søndergade 27, 6000, Kolding",55.4868107,9.4727761,Søndergade ,6000,Kolding,1,"190 l. beh, mad, med lås","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,True,190,False,27,False,True,True,tuuspgsnwh
"Søndergade 27 A, 6000, Kolding",55.4866928,9.4737285,Søndergade ,6000,Kolding,1,"2-delt 370 l. beh, rest/mad","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,370,False,27,False,True,True,tunjfvkgnt
"Søndergade 29, 6000, Kolding",55.4867257,9.4727457,Søndergade ,6000,Kolding,1,"660 con, rest - m lås sætte f","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,True,660,False,29,False,True,True,tufdlmfhyv
"Søndergade 29, 6000, Kolding",55.4867257,9.4727457,Søndergade ,6000,Kolding,1,"240 l. beh, mad, med lås, SF","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,True,240,False,29,False,True,True,tujtybdpnt
"Søndergade 32 A, 6000, Kolding",55.4866982,9.472367,Søndergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,660,False,32,False,True,True,tucnvgjuqq
"Søndergade 32 A, 6000, Kolding",55.4866982,9.472367,Søndergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,660,False,32,False,True,True,tuptfuqtxj
"Søndergade 32 A, 6000, Kolding",55.4866982,9.472367,Søndergade ,6000,Kolding,1,"140 l. beholder, mad","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,140,False,32,False,True,True,tuzqhudlgp
"Østergade 7, 6000, Kolding",55.4898573,9.4741354,Østergade ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,240,False,7,False,True,True,tuzjyjjwue
"Østergade 11, 6000, Kolding",55.4897066,9.4743662,Østergade ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,240,False,11,False,True,True,tuxraolmeo
"Østergade 17, 6000, Kolding",55.4894364,9.4743984,Østergade ,6000,Kolding,1,"130 l. sæk, resta - sætte frem","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,130,True,17,False,True,True,tuntyevzsm
"Østergade 17, 6000, Kolding",55.4894364,9.4743984,Østergade ,6000,Kolding,1,"90 l. sæk, mad - sætte frem","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,90,True,17,False,True,True,tupntyoraa
"Østergade 17, 6000, Kolding",55.4894364,9.4743984,Østergade ,6000,Kolding,1,"130 l. sæk, resta - sætte frem","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,130,True,17,False,True,True,tuoosntyns
"Østergade 17, 6000, Kolding",55.4894364,9.4743984,Østergade ,6000,Kolding,1,"90 l. sæk, mad - sætte frem","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,90,True,17,False,True,True,tudnfbtstb
